ID,ride_time,ride_lat,ride_lon,alight_lat,alight_lon,dispatch_time,type
18436,649,37.44199439,127.13127066,37.44682342,127.13196651,0,0
18437,644,37.36356735,127.12101746,37.36774063,127.10597229,0,0
18438,644,37.43922282,127.15886999,37.42969247,127.1297316,0,0
18439,641,37.35789892,127.12415087,37.38672064,127.12383172,0,0
18440,641,37.30178855,127.11058889,37.36573334,127.1080881,0,0
18441,642,37.35343233,127.10533704,37.41283427,127.14294451,0,0
18442,653,37.44003378,127.12879867,37.43864134,127.1338364,0,0
18443,644,37.36435699,127.11152649,37.40975571,127.12554932,0,0
18444,650,37.44027694,127.16905,37.44624435,127.16516802,0,0
18445,648,37.4366188,127.12823486,37.41085434,127.12607574,0,0
18446,644,37.3885949,127.12404341,37.34589642,127.17524991,0,0
18447,650,37.45872474,127.16500319,37.45002061,127.14654538,0,0
18448,649,37.3678778,127.10595281,37.39981839,127.10837019,0,0
18449,640,37.38661575,127.12078857,37.43689728,127.17315674,0,0
18450,649,37.44627295,127.15962947,37.43353062,127.1297335,0,0
18451,630,37.36433955,127.11757092,37.47203571,127.15037074,0,0
18452,655,37.44159317,127.16963959,37.43300629,127.16424561,0,0
18453,651,37.44029352,127.17049109,37.45229682,127.16018109,0,0
18454,651,37.42985821,127.12014349,37.44603941,127.15751643,0,0
18455,653,37.43317057,127.13088006,37.44391769,127.15449531,0,0
18456,651,37.44161606,127.16388702,37.43221283,127.12918854,0,0
18457,652,37.3840207513371,127.124167430837,37.3755152477326,127.145903407458,0,0
18458,654,37.42934732,127.14866154,37.43116817,127.12936511,0,0
18459,652,37.44936627,127.13308661,37.4433316,127.153955,0,0
18460,632,37.38764718,127.12212928,37.42874279,127.2616129,0,0
18461,656,37.44459152,127.15614319,37.43790054,127.15013885,0,0
18462,658,37.44954452,127.12679855,37.45985506,127.12647335,0,0
18463,646,37.43051116,127.12944228,37.41238133,127.20408483,0,0
18464,651,37.43036504,127.1293731,37.45424731,127.14973626,0,0
18465,656,37.45927248,127.12668366,37.44190584,127.12744301,0,0
18466,658,37.44384766,127.15512848,37.44294739,127.16531372,0,0
18467,647,37.45563648,127.16234391,37.38706355,127.12573144,0,0
18468,643,37.34397125,127.15285492,37.39183426,127.11148834,0,0
18469,659,37.36624246,127.10808809,37.35921619,127.11936747,0,0
18470,622,37.36435613,127.11310744,37.56238747,127.19493614,0,0
18471,660,37.36898804,127.11489105,37.37823105,127.112854,0,0
18472,656,37.43395636,127.13488358,37.43645365,127.16466112,0,0
18473,660,37.44396197,127.15523374,37.45585844,127.16832702,0,0
18474,661,37.4385426399354,127.16052831745,37.4430037237704,127.15568945854,0,0
18475,655,37.41247177,127.15984344,37.43219376,127.12923431,0,0
18476,658,37.4043400713825,127.155906123589,37.411395583865,127.129172955692,0,0
18477,664,37.43730583,127.15917292,37.43864329,127.16513996,0,0
18478,654,37.35989341,127.11583132,37.39886568,127.09443977,0,0
18479,656,37.35147476,127.12304688,37.37472916,127.13564301,0,0
18480,657,37.41096253,127.12422685,37.38703994,127.1213567,0,0
18481,658,37.45650787,127.1537268,37.44105489,127.13226909,0,0
18482,664,37.3624819942435,127.114964709745,37.3671652989605,127.108292528825,0,0
18483,659,37.38344506,127.12353327,37.40078754,127.10370053,0,0
18484,660,37.44137952,127.13337224,37.44512469,127.15913219,0,0
18485,662,37.45238113,127.16007996,37.44454575,127.14382172,0,0
18486,661,37.44118561,127.14797045,37.42854332,127.15031282,0,0
18487,659,37.39466095,127.11000061,37.40642929,127.08738708,0,0
18488,665,37.44896919,127.12681454,37.45962294,127.12683646,0,0
18489,665,37.43026214,127.12946464,37.44037099,127.13201774,0,0
18490,660,37.36623574,127.10808809,37.35150788,127.12331323,0,0
18491,664,37.44215513,127.14334074,37.43002073,127.14453806,0,0
18492,660,37.41162046,127.13509808,37.36489297,127.10809272,0,0
18493,665,37.45740829,127.16352507,37.44183723,127.14348955,0,0
18494,665,37.38607461,127.1212454,37.40321796,127.10756231,0,0
18495,627,37.35150788,127.12299007,37.19825433,127.02336489,0,0
18496,661,37.35159405,127.16599946,37.37210459,127.14069897,0,0
18497,664,37.428951,127.14006758,37.43516196,127.16163035,0,0
18498,661,37.43677108,127.16475922,37.43910232,127.1435302,0,0
18499,660,37.36749268,127.10693359,37.38963699,127.07233429,0,0
18500,658,37.40973522,127.12553377,37.35050595,127.10881346,0,0
18501,656,37.41087723,127.12612152,37.4570961,127.16362,0,0
18502,669,37.3666736352191,127.126584082392,37.3500848478714,127.11187861758,0,0
18503,659,37.41041075,127.126019,37.44033224,127.16248902,0,0
18504,664,37.43229675,127.12910461,37.45058823,127.16603088,0,0
18505,669,37.4332962,127.1337204,37.43823624,127.12792206,0,0
18506,666,37.45810699,127.16882324,37.43849945,127.14221191,0,0
18507,670,37.44215418,127.14334117,37.44116169,127.16029059,0,0
18508,670,37.44211197,127.15052032,37.4312706,127.12911224,0,0
18509,662,37.4402176297749,127.132120159944,37.3976873344554,127.112820278935,0,0
18510,667,37.40485188,127.15135119,37.37724879,127.13291975,0,0
18511,662,37.39072037,127.11566925,37.44791794,127.14588165,0,0
18512,671,37.43336985,127.15911616,37.44312582,127.15591064,0,0
18513,667,37.45426809,127.16567021,37.4463141,127.13733259,0,0
18514,676,37.46136856,127.16766357,37.46367264,127.16757965,0,0
18515,665,37.3908790427095,127.126225751506,37.4375759792811,127.128392405212,0,0
18516,676,37.441404,127.12733958,37.44135861,127.12734895,0,0
18517,664,37.40804672,127.14093781,37.43003464,127.12809753,0,0
18518,672,37.44377195,127.14136878,37.44860213,127.12682475,0,0
18519,667,37.42183158,127.10490962,37.39565811,127.11283306,0,0
18520,675,37.43533882,127.13966382,37.43303094,127.13020344,0,0
18521,670,37.39741911,127.13391015,37.39623379,127.11171206,0,0
18522,664,37.38376236,127.1235199,37.3870163,127.07388306,0,0
18523,671,37.44340884,127.15411535,37.44940224,127.17290339,0,0
18524,671,37.3877047,127.12186403,37.35263227,127.10651143,0,0
18525,669,37.39273453,127.08024597,37.38654709,127.12432861,0,0
18526,661,37.35082517,127.14176087,37.39718501,127.11156986,0,0
18527,670,37.43732312,127.16252136,37.4223681,127.10887874,0,0
18528,664,37.40048683,127.18745254,37.39984331,127.10406366,0,0
18529,678,37.44792518,127.12699455,37.45003997,127.13667907,0,0
18530,658,37.37625887,127.04693015,37.20005501,127.0960512,0,0
18531,673,37.39538875,127.1128268,37.3820525,127.08287904,0,0
18532,650,37.40637613,127.11987494,37.29683533,126.97726051,0,0
18533,644,37.34695816,127.12402344,37.20709991,127.06259918,0,0
18534,669,37.4467341,127.13618058,37.38462682,127.12177531,0,0
18535,682,37.45827866,127.16430664,37.45973206,127.15836334,0,0
18536,679,37.43918189,127.16121815,37.43444074,127.17401315,0,0
18537,669,37.40542808,127.12342522,37.45907096,127.15757987,0,0
18538,684,37.44135762,127.13329687,37.44043128,127.14139246,0,0
18539,677,37.43041611,127.12930298,37.44647217,127.16584778,0,0
18540,674,37.38411502,127.12444684,37.42878918,127.09466813,0,0
18541,684,37.40239602,127.10683235,37.42237333,127.10847778,0,0
18542,673,37.46439251,127.12863834,37.38478911,127.12401977,0,0
18543,678,37.43911358,127.12774911,37.42734867,127.14251262,0,0
18544,685,37.45397794,127.16091539,37.44578125,127.16127652,0,0
18545,686,37.45862961,127.15864563,37.44763184,127.16113281,0,0
18546,674,37.43228424,127.12921353,37.44139872,127.18081935,0,0
18547,678,37.41233976,127.12914677,37.44298442,127.14413463,0,0
18548,673,37.45183068,127.17049424,37.38811224,127.11523205,0,0
18549,687,37.39110184,127.0827713,37.39009476,127.09111023,0,0
18550,682,37.44567146,127.16315354,37.4375498,127.13333323,0,0
18551,687,37.35334015,127.11116791,37.34439468,127.10995483,0,0
18552,670,37.35150788,127.12299097,37.44121061,127.13279105,0,0
18553,684,37.44925768,127.15921103,37.4337393,127.15957028,0,0
18554,685,37.3984642,127.13118744,37.39396286,127.11153412,0,0
18555,689,37.44310952,127.15349301,37.445428,127.16241769,0,0
18556,688,37.38835483,127.12291018,37.39981839,127.1086621,0,0
18557,685,37.3848827,127.11210313,37.38694107,127.12121852,0,0
18558,680,37.3704652787102,127.122139665465,37.4119316916566,127.140356219844,0,0
18559,690,37.4455675970411,127.13457570035,37.4400342975764,127.12860073728,0,0
18560,669,37.44467926,127.16659546,37.37809753,127.11312103,0,0
18561,690,37.4448835,127.15889223,37.45532681,127.16650911,0,0
18562,685,37.43153812,127.12904181,37.40111181,127.12191535,0,0
18563,689,37.43929056,127.14385534,37.44143623,127.12733656,0,0
18564,689,37.44700822,127.14930574,37.43952357,127.14427008,0,0
18565,682,37.45734787,127.16346741,37.43049622,127.13944244,0,0
18566,682,37.43000569,127.15133462,37.44962887,127.13399618,0,0
18567,687,37.41314974,127.12885049,37.37307162,127.10670651,0,0
18568,681,37.45064808,127.13843256,37.41233146,127.12710032,0,0
18569,681,37.36508942,127.06999969,37.35949707,127.12258911,0,0
18570,689,37.4434898319135,127.153558916175,37.4455787080912,127.132681267631,0,0
18571,690,37.44382184,127.15497918,37.46136035,127.16768543,0,0
18572,682,37.40328979,127.10206604,37.4146843,127.14260101,0,0
18573,643,37.28204346,127.02559662,37.44111252,127.13654327,0,0
18574,691,37.44450378,127.15937805,37.43494034,127.16166687,0,0
18575,683,37.44112126,127.13248963,37.43732602,127.1624,0,0
18576,687,37.44493557,127.15845959,37.43400141,127.17893702,0,0
18577,692,37.41232612,127.12819379,37.41117853,127.13695423,0,0
18578,689,37.35343233,127.10530509,37.38281819,127.12113011,0,0
18579,695,37.44949484,127.15908591,37.45220179,127.16652725,0,0
18580,696,37.43273158,127.16022968,37.43182412,127.16923036,0,0
18581,694,37.44349359,127.15363596,37.44944706,127.13336155,0,0
18582,689,37.37316627,127.13617977,37.41074621,127.1319963,0,0
18583,696,37.38501448,127.12232996,37.39363839,127.11308486,0,0
18584,694,37.3959939,127.110637,37.40582761,127.11332998,0,0
18585,691,37.44418533,127.13840743,37.4441341,127.15968036,0,0
18586,697,37.38355676,127.12368609,37.40654237,127.13114098,0,0
18587,698,37.39376919,127.11204518,37.40215534,127.11176172,0,0
18588,694,37.42823634,127.14197375,37.44553339,127.12780602,0,0
18589,692,37.36633431,127.10808809,37.34813194,127.12583478,0,0
18590,692,37.44493599,127.1440443,37.43421869,127.15897564,0,0
18591,696,37.3690806,127.11548893,37.38631559,127.12034071,0,0
18592,694,37.41870117,127.12841797,37.39694977,127.11306763,0,0
18593,690,37.35409546,127.12031555,37.38336182,127.13850403,0,0
18594,689,37.35146332,127.12313843,37.39606476,127.11222839,0,0
18595,636,37.44576142,127.16528029,37.0270994,127.10111586,0,0
18596,699,37.37680054,127.10658264,37.37066269,127.1078186,0,0
18597,693,37.44207389,127.16495234,37.43220195,127.12922524,0,0
18598,689,37.44156803,127.16967163,37.40993831,127.12522893,0,0
18599,692,37.44585768,127.13347113,37.48030135,127.14766186,0,0
18600,699,37.4435463,127.14152527,37.43943024,127.12634277,0,0
18601,689,37.3885290570937,127.123986876442,37.4410815132755,127.169992147785,0,0
18602,699,37.45075844,127.15953087,37.44345656,127.14032256,0,0
18603,686,37.3378023,127.12061455,37.41978405,127.12565987,0,0
18604,696,37.44286345,127.16702982,37.40206152,127.22014825,0,0
18605,706,37.44496363,127.15822639,37.44909676,127.15891144,0,0
18606,703,37.44137046,127.13155944,37.4448554,127.14770265,0,0
18607,697,37.35064022,127.10901159,37.39984331,127.10434369,0,0
18608,656,37.409832,127.12548828,37.50125885,126.73093414,0,0
18609,701,37.432621,127.12892151,37.42979813,127.15088654,0,0
18610,702,37.39031601,127.08718109,37.39483261,127.11296844,0,0
18611,693,37.40619151,127.11342335,37.48380865,127.10487918,0,0
18612,699,37.43816897,127.1349152,37.40801572,127.1234138,0,0
18613,698,37.41232741,127.12792891,37.36167436,127.11476316,0,0
18614,702,37.44282514,127.13538012,37.44995562,127.14914218,0,0
18615,707,37.44003291,127.12879571,37.44229702,127.13646148,0,0
18616,700,37.36845476,127.13518884,37.36699777,127.10808807,0,0
18617,697,37.39710236,127.1114502,37.41246033,127.13079071,0,0
18618,708,37.35329078,127.11099928,37.36617276,127.10808809,0,0
18619,701,37.38761035,127.12208911,37.37049744,127.10593818,0,0
18620,704,37.38650677,127.1206106,37.37155067,127.10805183,0,0
18621,709,37.39981839,127.108744,37.40589642,127.11544773,0,0
18622,705,37.44349269,127.15363415,37.45051255,127.16426588,0,0
18623,694,37.38337652,127.12155361,37.34579195,127.17551022,0,0
18624,705,37.4366684,127.16284943,37.44510651,127.15775299,0,0
18625,708,37.44325624,127.15078485,37.46049815,127.166571,0,0
18626,702,37.45065694,127.13743882,37.43116049,127.13919369,0,0
18627,709,37.44408019,127.13845794,37.45016159,127.13841082,0,0
18628,700,37.40239842,127.10715004,37.35005119,127.10598415,0,0
18629,711,37.44391251,127.14141083,37.43800735,127.13444519,0,0
18630,702,37.37794495,127.11274719,37.35981369,127.15019989,0,0
18631,702,37.43228042,127.12921407,37.45684583,127.16647723,0,0
18632,705,37.40976955,127.12566725,37.42814892,127.14469668,0,0
18633,708,37.40527399,127.11850877,37.41311106,127.12864866,0,0
18634,711,37.42925128,127.15135874,37.44556238,127.14481393,0,0
18635,709,37.35032654,127.10895538,37.34535599,127.11502075,0,0
18636,714,37.44138413,127.1333881,37.44078581,127.13799129,0,0
18637,710,37.43455148,127.16423183,37.43676846,127.14224524,0,0
18638,711,37.35069407,127.10900985,37.35149813,127.12361841,0,0
18639,709,37.43947578,127.12613977,37.43478016,127.13947733,0,0
18640,701,37.451884224995,127.160211652834,37.4206705269973,127.182983733946,0,0
18641,711,37.44064331,127.1469574,37.46320724,127.16973114,0,0
18642,707,37.40643813,127.14509871,37.39478457,127.11281277,0,0
18643,713,37.44104698,127.14385856,37.43834019,127.12787959,0,0
18644,712,37.45509247,127.16053513,37.43451761,127.12859123,0,0
18645,710,37.44494247,127.17953491,37.43755341,127.13339233,0,0
18646,717,37.4498694,127.13481111,37.44356426,127.13547559,0,0
18647,688,37.39123955,127.13419795,37.40065597,126.92147582,0,0
18648,714,37.39990234,127.10422516,37.3783493,127.11330414,0,0
18649,703,37.46011262,127.16580092,37.39439161,127.11281184,0,0
18650,717,37.43848665,127.14204595,37.42909487,127.13190521,0,0
18651,712,37.4457009294768,127.163306078084,37.4488147994134,127.131178499185,0,0
18652,719,37.37293243,127.13301086,37.38044357,127.12891388,0,0
18653,720,37.44721147,127.15782379,37.45030376,127.15552025,0,0
18654,714,37.41421127,127.1326828,37.38059616,127.1292038,0,0
18655,716,37.45675673,127.16663905,37.44541714,127.16238478,0,0
18656,719,37.44836183,127.14196362,37.44119887,127.13275067,0,0
18657,716,37.44677734,127.15965271,37.43138504,127.12908936,0,0
18658,718,37.44404034,127.15773266,37.44742296,127.13877555,0,0
18659,712,37.37630844,127.10532379,37.41324234,127.12850189,0,0
18660,714,37.4429892,127.15558947,37.43052031,127.12917283,0,0
18661,699,37.41097207,127.12602398,37.39621619,126.95128471,0,0
18662,720,37.44210815,127.13576508,37.44228363,127.15412903,0,0
18663,719,37.45740891,127.16342926,37.44085312,127.13169098,0,0
18664,716,37.36638442,127.10808809,37.39471927,127.12253565,0,0
18665,719,37.3900032,127.11483765,37.40983582,127.12479401,0,0
18666,714,37.44538422,127.13681654,37.48379386,127.10488869,0,0
18667,724,37.3507126218226,127.109075857135,37.3582347980738,127.100645353781,0,0
18668,717,37.41076911,127.12602398,37.43312014,127.1567644,0,0
18669,720,37.40975678,127.12561761,37.43114908,127.17390921,0,0
18670,718,37.40990448,127.12546539,37.38153839,127.12503052,0,0
18671,726,37.43242264,127.1290741,37.44178009,127.15026855,0,0
18672,730,37.44158307,127.13146021,37.44437252,127.12844518,0,0
18673,722,37.43018718,127.13043203,37.4403667,127.14972144,0,0
18674,730,37.44319916,127.15608978,37.44529724,127.14687347,0,0
18675,729,37.44457189,127.15611891,37.45202961,127.16870206,0,0
18676,721,37.36163749,127.1182462,37.40979783,127.12580229,0,0
18677,724,37.39044189,127.1167984,37.41007614,127.12721252,0,0
18678,729,37.44374989,127.14129331,37.43350643,127.13534743,0,0
18679,718,37.44367981,127.14144897,37.39056015,127.11748505,0,0
18680,712,37.43040311,127.12945274,37.36975572,127.2547418,0,0
18681,718,37.35447693,127.11000061,37.43897629,127.14498901,0,0
18682,728,37.41232671,127.12807397,37.40621843,127.15422061,0,0
18683,729,37.36833214,127.10808803,37.38472315,127.12500537,0,0
18684,730,37.44363587,127.1539234,37.44641778,127.14135975,0,0
18685,719,37.30539249,127.10254455,37.39571246,127.11283344,0,0
18686,728,37.37221909,127.1363678,37.37318802,127.12019348,0,0
18687,734,37.4432203891168,127.153706137484,37.4428981688395,127.164961623375,0,0
18688,730,37.45835827,127.16431868,37.43758845,127.15948837,0,0
18689,726,37.43335896,127.13093312,37.39134877,127.09832061,0,0
18690,734,37.44196209,127.14990514,37.43658267,127.14924884,0,0
18691,711,37.40678527,127.15459542,37.41117568,127.1277738,0,0
18692,732,37.44047989,127.13032074,37.44950494,127.14351883,0,0
18693,736,37.44377859,127.1413892,37.44675169,127.13399142,0,0
18694,730,37.44192524,127.13521081,37.45808165,127.16444645,0,0
18695,738,37.37689209,127.11186218,37.38063049,127.10475922,0,0
18696,735,37.4392395,127.14706421,37.44455338,127.15949249,0,0
18697,735,37.36068154,127.11594872,37.36778195,127.10595214,0,0
18698,735,37.45050812,127.14961243,37.45050812,127.14961243,0,0
18699,737,37.43287335,127.16410954,37.44402988,127.15788421,0,0
18700,738,37.44297498,127.13875606,37.44369721,127.15114196,0,0
18701,735,37.44852111,127.12683117,37.45022627,127.14165999,0,0
18702,735,37.34945436,127.11198896,37.3404372,127.12237374,0,0
18703,733,37.43956757,127.14418793,37.45964813,127.1265564,0,0
18704,733,37.29371181,127.12045426,37.33903888,127.10894252,0,0
18705,731,37.4105928109837,127.132900710401,37.3918762588992,127.111056400893,0,0
18706,734,37.42955073,127.14953213,37.4187594,127.13213136,0,0
18707,728,37.41227341,127.12820435,37.35143661,127.1237793,0,0
18708,737,37.41275406,127.12608337,37.44480515,127.14836884,0,0
18709,741,37.44466782,127.14794159,37.43083191,127.12919617,0,0
18710,722,37.4389456,127.1326937,37.35103996,127.12376693,0,0
18711,737,37.4638443,127.10636902,37.42805099,127.09516144,0,0
18712,741,37.35065218,127.10901344,37.35094027,127.12308948,0,0
18713,743,37.43251116,127.12918553,37.44959429,127.13387172,0,0
18714,741,37.34551679,127.11467635,37.34811853,127.12581466,0,0
18715,740,37.41232667,127.12808049,37.37196518,127.12449877,0,0
18716,740,37.46386989,127.13944392,37.43902256,127.12587892,0,0
18717,747,37.36809999,127.10594689,37.3760089,127.10539868,0,0
18718,733,37.37023844,127.10593819,37.34331448,127.06677204,0,0
18719,742,37.43989944,127.14405823,37.41252136,127.1178894,0,0
18720,742,37.43732312,127.16283863,37.44111077,127.13167883,0,0
18721,745,37.4379432,127.13315125,37.41233027,127.12734385,0,0
18722,740,37.43993031,127.13716128,37.42781434,127.15050435,0,0
18723,745,37.4345509976891,127.158728328563,37.447619667732,127.167435913646,0,0
18724,750,37.44768268,127.15831138,37.45864076,127.15578269,0,0
18725,726,37.39184236,127.11075164,37.53809509,127.20112493,0,0
18726,741,37.39550501,127.21943829,37.41335731,127.13555351,0,0
18727,751,37.39712034,127.11308107,37.4031788,127.10219075,0,0
18728,752,37.44146302,127.13151624,37.44717837,127.12987303,0,0
18729,749,37.4569426,127.16347335,37.43044995,127.12918188,0,0
18730,750,37.45423478,127.16536603,37.44273967,127.15619721,0,0
18731,757,37.4483831,127.12975987,37.44849006,127.1301216,0,0
18732,749,37.44758606,127.13468933,37.42969513,127.13674164,0,0
18733,746,37.33752636,127.116146,37.36465305,127.12311813,0,0
18734,736,37.45048737,127.12650962,37.47748637,127.18755659,0,0
18735,722,37.44894523,127.1457349,37.2171213,127.07951135,0,0
18736,732,37.39918969,127.12262682,37.54409935,127.22442178,0,0
18737,732,37.4321217,127.17189181,37.4951813,127.11976484,0,0
18738,753,37.44145584,127.13353729,37.4489975,127.13193512,0,0
18739,752,37.4444223,127.15588544,37.43666317,127.16597115,0,0
18740,746,37.38336789,127.12378053,37.35150789,127.12341625,0,0
18741,757,37.3992428804499,127.123028549141,37.4044928483214,127.126550749627,0,0
18742,757,37.44187329,127.14993047,37.44197007,127.13622384,0,0
18743,748,37.38762283,127.12199402,37.42806244,127.14221191,0,0
18744,752,37.35148621,127.12309265,37.38016129,127.12695312,0,0
18745,756,37.43565721,127.15810694,37.43700174,127.16483163,0,0
18746,750,37.36347307,127.12192494,37.40584515,127.09885727,0,0
18747,745,37.44011588,127.13077688,37.36720897,127.24621516,0,0
18748,753,37.37159737,127.13827668,37.35863564,127.14858924,0,0
18749,754,37.4463509254957,127.16587550663,37.4440676061903,127.142192319863,0,0
18750,757,37.43038448,127.12945643,37.44506651,127.15736185,0,0
18751,745,37.37206268,127.12438202,37.34049606,127.0932312,0,0
18752,750,37.42970276,127.15140533,37.48016357,127.14779663,0,0
18753,758,37.43236923,127.1289978,37.4237442,127.1774292,0,0
18754,763,37.43824603,127.14011691,37.44297556,127.13875801,0,0
18755,765,37.43947608,127.14457846,37.44221305,127.15084161,0,0
18756,754,37.44126581,127.13160805,37.41240936,127.09651564,0,0
18757,760,37.4313473,127.1293434,37.44338968,127.14182885,0,0
18758,745,37.3954961,127.10645854,37.29367163,126.96999033,0,0
18759,750,37.44435637,127.13832605,37.41176227,127.13708744,0,0
18760,756,37.4282074,127.1444931,37.44627762,127.13494873,0,0
18761,762,37.3599205,127.11526489,37.36676407,127.12680817,0,0
18762,753,37.38736094,127.07274926,37.41233241,127.12690655,0,0
18763,760,37.44312883,127.13925974,37.45654207,127.15358575,0,0
18764,763,37.37843867,127.11515326,37.3804489,127.12884145,0,0
18765,756,37.3740105,127.11986092,37.3443755,127.12610423,0,0
18766,762,37.3507042885396,127.109206411883,37.3755958029502,127.107409201047,0,0
18767,761,37.43752709,127.16599597,37.44363156,127.1539147,0,0
18768,763,37.4352871042597,127.179892086484,37.4400537417709,127.178897648219,0,0
18769,758,37.39084111,127.12608273,37.36434991,127.11186469,0,0
18770,762,37.44396358,127.14057163,37.44077468,127.12588572,0,0
18771,758,37.41291809,127.09783936,37.33805466,127.1098175,0,0
18772,724,37.39990194,127.12106065,37.57966754,127.00030544,0,0
18773,762,37.44378757,127.14141921,37.44894245,127.12681529,0,0
18774,755,37.38869476,127.12398529,37.43641281,127.14157104,0,0
18775,770,37.35003843,127.10702394,37.35004228,127.10679312,0,0
18776,755,37.37089602,127.10805886,37.3196604,127.10242911,0,0
18777,769,37.39623028,127.11102016,37.4041037,127.11072488,0,0
18778,767,37.44140169,127.13344851,37.44343102,127.15044466,0,0
18779,761,37.43059298,127.12916348,37.44053526,127.17656154,0,0
18780,769,37.44028473,127.15973663,37.45036316,127.15213776,0,0
18781,766,37.4414342889939,127.133620150672,37.4290593646953,127.132020160461,0,0
18782,744,37.43360345,127.13582104,37.35938738,127.04273016,0,0
18783,762,37.43030548,127.12958527,37.45391083,127.14932251,0,0
18784,769,37.41274016,127.09814386,37.40704214,127.08813888,0,0
18785,765,37.4434094,127.14016716,37.43417099,127.16487676,0,0
18786,770,37.31130737,127.10849695,37.35101825,127.10881345,0,0
18787,766,37.35150788,127.12295721,37.35001024,127.11020258,0,0
18788,761,37.41016469,127.12601521,37.36796203,127.12487217,0,0
18789,772,37.42788315,127.14480591,37.43208313,127.12922668,0,0
18790,771,37.44129847,127.14827321,37.4437151,127.13047911,0,0
18791,773,37.43925895,127.12794882,37.44269145,127.13095062,0,0
18792,756,37.35000972,127.11004625,37.37042264,127.0097509,0,0
18793,771,37.38308653,127.13180141,37.38296637,127.15099209,0,0
18794,771,37.43039589,127.12945348,37.43596012,127.14257813,0,0
18795,769,37.43319992,127.13102522,37.41196668,127.16299924,0,0
18796,751,37.40990829,127.1266098,37.36468124,126.94340515,0,0
18797,773,37.43039703,127.12934113,37.42751312,127.14850616,0,0
18798,768,37.44682693,127.13671112,37.44501495,127.1574173,0,0
18799,774,37.43981659,127.1322816,37.45193779,127.1289587,0,0
18800,775,37.4331287842527,127.13070627974,37.4294315845917,127.146611736838,0,0
18801,774,37.40765885,127.13387262,37.3786531,127.1154508,0,0
18802,768,37.37499578,127.14589433,37.40238465,127.10339049,0,0
18803,777,37.4403562,127.16478587,37.44492135,127.15857776,0,0
18804,776,37.44626548,127.16526308,37.44140283,127.14667468,0,0
18805,762,37.42940903,127.12931824,37.43671799,127.24199677,0,0
18806,778,37.44181068,127.13135506,37.4479871,127.14069979,0,0
18807,773,37.35922957,127.12114966,37.3765901,127.11255782,0,0
18808,757,37.40179443,127.1167984,37.35088348,126.96018219,0,0
18809,774,37.3877846172102,127.122275775906,37.4390954144326,127.128072962759,0,0
18810,769,37.35150788,127.12304581,37.41233119,127.12715554,0,0
18811,774,37.44355086,127.1406333,37.47126223,127.13415548,0,0
18812,764,37.43312836,127.15686035,37.39376068,127.11204529,0,0
18813,776,37.44292231,127.15248174,37.44245548,127.16996761,0,0
18814,777,37.33083648,127.09933021,37.35234154,127.10898115,0,0
18815,774,37.44036965,127.12994729,37.44531027,127.16206102,0,0
18816,775,37.43037272,127.12945585,37.44535706,127.16220278,0,0
18817,765,37.37072321,127.24732731,37.42778273,127.09317117,0,0
18818,775,37.46235911,127.15917636,37.43322619,127.13116001,0,0
18819,777,37.38327026,127.13713837,37.42834091,127.13748932,0,0
18820,774,37.44178009,127.15045166,37.42138672,127.18255615,0,0
18821,787,37.43601608,127.14717865,37.44023514,127.14592743,0,0
18822,782,37.41256332,127.12853241,37.39222336,127.1169281,0,0
18823,776,37.44122168,127.13282915,37.4434078,127.15411319,0,0
18824,783,37.36240112,127.11482094,37.36529244,127.12218337,0,0
18825,771,37.396233,127.1115566,37.42240021,127.10876538,0,0
18826,770,37.41123962,127.16558838,37.36362457,127.10651398,0,0
18827,784,37.35343232,127.10483158,37.36344429,127.11413596,0,0
18828,783,37.4489864,127.17185262,37.46169274,127.16769116,0,0
18829,788,37.39376083,127.11061762,37.38972625,127.10870526,0,0
18830,778,37.33516312,127.09136963,37.35010529,127.11193848,0,0
18831,783,37.38490089,127.1345304,37.3842022,127.12433131,0,0
18832,787,37.4322649006538,127.129217400057,37.4414509555655,127.131767384361,0,0
18833,786,37.43902874,127.12798719,37.44510558,127.13797695,0,0
18834,780,37.45101929,127.15119171,37.44823074,127.16881561,0,0
18835,782,37.4499321,127.1419754,37.43937683,127.16549683,0,0
18836,788,37.46279811,127.1691369,37.45038051,127.16363564,0,0
18837,791,37.43862787,127.1606117,37.43684021,127.16597389,0,0
18838,786,37.44232559,127.16532135,37.4432869,127.13939667,0,0
18839,780,37.41274471,127.09810411,37.35482826,127.11309775,0,0
18840,783,37.35046,127.10901345,37.35865095,127.05488267,0,0
18841,781,37.39469718,127.11308382,37.36813135,127.07218182,0,0
18842,791,37.4587158,127.16461989,37.45495825,127.16161745,0,0
18843,789,37.45830935,127.15667807,37.44424695,127.14459694,0,0
18844,789,37.35343233,127.10526748,37.37948951,127.11661755,0,0
18845,791,37.44150667,127.13149587,37.44720063,127.13799717,0,0
18846,790,37.44493538,127.15846115,37.44168804,127.18044814,0,0
18847,790,37.43287502,127.16409463,37.4312379,127.12935666,0,0
18848,786,37.44866331,127.15698416,37.41233089,127.1272179,0,0
18849,780,37.35001344,127.11116335,37.29998899,127.12387056,0,0
18850,788,37.37916026,127.13428241,37.35150788,127.12329884,0,0
18851,789,37.37693115,127.11178585,37.43761621,127.14124427,0,0
18852,786,37.41428896,127.15096166,37.44890502,127.1687309,0,0
18853,774,37.55086736,127.18762501,37.39984358,127.10554376,0,0
18854,785,37.4381046,127.14030232,37.43766435,127.14097177,0,0
